pair_id,trial,participant,moving,fixed,overlap,bone_dice_at_reference,condition,repeat,seed,method,init_mtre_mm,mtre_mm,success,improved,residual_translation_mm,residual_rotation_deg,dice,ncc,seconds,converged
PA003_trial_A_V32-V33,PA003_trial_A,PA003,32,33,0.7239,0.3833,HARD,0,524269985,intensity,7.3879,6.8815,False,True,5.0621,9.4972,0.1963,0.7111,4.488,True
PA003_trial_A_V32-V33,PA003_trial_A,PA003,32,33,0.7239,0.3833,HARD,0,524269985,anatomy,7.3879,16.3089,False,False,13.9566,23.3375,0.6197,0.5695,0.194,False
PA003_trial_A_V32-V33,PA003_trial_A,PA003,32,33,0.7239,0.3833,HARD,1,1655729469,intensity,3.5689,4.5438,True,False,3.0743,6.8229,0.2662,0.7282,3.433,True
PA003_trial_A_V32-V33,PA003_trial_A,PA003,32,33,0.7239,0.3833,HARD,1,1655729469,anatomy,3.5689,9.3779,False,False,3.1233,13.7062,0.6282,0.6734,0.167,False
PA003_trial_A_V32-V33,PA003_trial_A,PA003,32,33,0.7239,0.3833,HARD,2,2025968615,intensity,9.5852,7.5801,False,True,7.6601,8.6035,0.082,0.7174,3.523,True
PA003_trial_A_V32-V33,PA003_trial_A,PA003,32,33,0.7239,0.3833,HARD,2,2025968615,anatomy,9.5852,12.4251,False,False,10.0693,18.5475,0.5956,0.5941,0.183,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,EASY,0,958140252,intensity,1.0206,6.3373,False,False,7.0403,4.2278,0.1926,0.8499,3.172,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,EASY,0,958140252,anatomy,1.0206,2.6675,True,False,1.5926,3.88,0.6451,0.6926,0.325,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,EASY,1,2017728429,intensity,0.6877,6.3391,False,False,7.0494,4.2647,0.1926,0.8498,3.974,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,EASY,1,2017728429,anatomy,0.6877,2.5873,True,False,1.5085,3.5874,0.637,0.6927,0.28,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,EASY,2,687224526,intensity,0.8453,6.3204,False,False,7.0256,4.1471,0.2159,0.8499,4.857,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,EASY,2,687224526,anatomy,0.8453,2.5983,True,False,1.5136,3.6022,0.637,0.6926,0.291,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,MEDIUM,0,307379329,intensity,1.2042,6.3279,False,False,7.0371,4.2454,0.195,0.8498,4.612,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,MEDIUM,0,307379329,anatomy,1.2042,1.5353,True,False,0.7805,1.8578,0.6464,0.7186,0.3,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,MEDIUM,1,971539183,intensity,1.3787,6.3388,False,False,7.0411,4.1846,0.1926,0.8499,2.939,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,MEDIUM,1,971539183,anatomy,1.3787,4.0404,True,False,2.9809,6.014,0.6271,0.6758,0.319,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,MEDIUM,2,1368434677,intensity,3.5176,6.3303,False,False,7.0313,4.2218,0.1926,0.8499,3.84,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,MEDIUM,2,1368434677,anatomy,3.5176,4.4896,True,False,1.305,6.6647,0.6443,0.7089,0.282,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,HARD,0,742144141,intensity,8.7852,6.335,False,True,7.0555,4.1896,0.2126,0.8498,3.549,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,HARD,0,742144141,anatomy,8.7852,6.4908,False,True,2.8307,9.3387,0.6186,0.671,0.317,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,HARD,1,1886814702,intensity,6.4566,6.3377,False,True,7.0463,4.2222,0.1905,0.8499,4.755,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,HARD,1,1886814702,anatomy,6.4566,2.5997,True,True,1.5122,3.6038,0.637,0.6923,0.312,False
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,HARD,2,836493703,intensity,5.5317,6.3522,False,False,7.0711,4.2571,0.1926,0.8497,3.332,True
PA003_trial_A_V33-V34,PA003_trial_A,PA003,33,34,0.8395,0.5429,HARD,2,836493703,anatomy,5.5317,2.5889,True,True,1.5101,3.5894,0.637,0.6926,0.327,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,EASY,0,1991052840,intensity,0.6175,21.8624,False,False,22.5739,7.7388,0.4609,0.8386,3.513,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,EASY,0,1991052840,anatomy,0.6175,20.924,False,False,21.3182,6.2698,0.5742,0.685,0.268,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,EASY,1,135009375,intensity,0.7348,21.7412,False,False,22.5353,7.7717,0.4802,0.8394,6.066,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,EASY,1,135009375,anatomy,0.7348,25.7523,False,False,23.5579,22.5851,0.5646,0.6334,0.276,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,EASY,2,1487994717,intensity,0.8584,22.0233,False,False,22.7563,8.1721,0.5073,0.838,4.775,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,EASY,2,1487994717,anatomy,0.8584,26.2024,False,False,25.1094,22.7656,0.5671,0.6434,0.283,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,MEDIUM,0,1716719727,intensity,3.2057,21.9435,False,False,22.499,8.8074,0.4154,0.8363,4.646,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,MEDIUM,0,1716719727,anatomy,3.2057,25.3109,False,False,23.5539,22.2428,0.57,0.6389,0.272,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,MEDIUM,1,1957694962,intensity,4.5946,23.9202,False,False,23.5588,15.4596,0.4137,0.8225,4.555,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,MEDIUM,1,1957694962,anatomy,4.5946,75.4732,False,False,29.1458,179.0355,0.3343,-0.3741,0.3,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,MEDIUM,2,2083196809,intensity,0.9685,22.4309,False,False,22.7878,10.4755,0.425,0.8389,4.19,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,MEDIUM,2,2083196809,anatomy,0.9685,24.005,False,False,22.0333,19.5718,0.6013,0.6698,0.264,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,HARD,0,2037332305,intensity,1.323,21.2155,False,False,21.9946,8.4609,0.4789,0.8368,4.601,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,HARD,0,2037332305,anatomy,1.323,84.5344,False,False,47.7345,141.6232,0.6026,0.5081,0.34,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,HARD,1,1794120214,intensity,8.3144,22.6236,False,False,23.1332,9.0551,0.4643,0.8362,4.929,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,HARD,1,1794120214,anatomy,8.3144,21.6573,False,False,19.9899,9.5506,0.7137,0.7487,0.278,False
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,HARD,2,609060038,intensity,9.8565,27.5686,False,False,25.7791,21.2834,0.5052,0.8112,4.142,True
PA004_trial_A_V10-V11,PA004_trial_A,PA004,10,11,0.5103,0.0,HARD,2,609060038,anatomy,9.8565,78.5663,False,False,38.9294,177.7123,0.3042,-0.2335,0.32,False
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,EASY,0,1252082470,intensity,0.4247,9.0363,False,False,2.4082,14.0664,0.0053,0.7493,3.479,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,EASY,0,1252082470,anatomy,0.4247,13.3545,False,False,7.3487,21.1278,0.6113,0.5658,0.195,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,EASY,1,1313044143,intensity,0.6677,8.2468,False,False,0.6884,12.1104,0.033,0.7528,3.608,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,EASY,1,1313044143,anatomy,0.6677,13.3535,False,False,7.3469,21.127,0.6113,0.5658,0.193,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,EASY,2,1774862419,intensity,0.6241,11.6368,False,False,7.8117,10.8221,0.0398,0.7221,3.084,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,EASY,2,1774862419,anatomy,0.6241,13.3549,False,False,7.3471,21.1283,0.6113,0.5658,0.212,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,MEDIUM,0,336746046,intensity,2.187,8.5092,False,False,1.2961,12.7609,0.032,0.751,4.067,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,MEDIUM,0,336746046,anatomy,2.187,13.2014,False,False,7.2868,20.9305,0.6137,0.5654,0.214,False
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,MEDIUM,1,102180113,intensity,4.9888,7.8124,False,False,0.9854,11.7239,0.0286,0.753,4.534,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,MEDIUM,1,102180113,anatomy,4.9888,13.1798,False,False,9.5777,21.1446,0.6249,0.5403,0.23,False
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,MEDIUM,2,253112196,intensity,3.321,6.923,False,False,1.2682,10.2459,0.0277,0.7457,4.015,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,MEDIUM,2,253112196,anatomy,3.321,13.2812,False,False,8.7756,21.2207,0.6215,0.5593,0.223,False
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,HARD,0,1314166403,intensity,7.2712,10.6548,False,False,5.1783,16.7036,0.0,0.7415,3.102,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,HARD,0,1314166403,anatomy,7.2712,14.3398,False,False,9.0253,23.0993,0.6142,0.5442,0.228,False
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,HARD,1,1917134296,intensity,9.3437,6.7639,False,True,2.1576,10.334,0.0151,0.7481,3.679,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,HARD,1,1917134296,anatomy,9.3437,13.7124,False,False,10.1632,21.8374,0.6249,0.5264,0.226,False
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,HARD,2,1747220759,intensity,2.8199,10.4453,False,False,6.5016,11.4246,0.0418,0.7334,3.693,True
PA004_trial_A_V30-V31,PA004_trial_A,PA004,30,31,0.69,0.2845,HARD,2,1747220759,anatomy,2.8199,13.2089,False,False,7.2879,20.9418,0.6128,0.5655,0.229,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,EASY,0,2004370266,intensity,0.9707,8.7944,False,False,3.4844,11.9559,0.1678,0.7613,4.504,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,EASY,0,2004370266,anatomy,0.9707,5.3264,False,False,4.0592,6.3067,0.6161,0.6813,0.247,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,EASY,1,313982702,intensity,0.2007,8.314,False,False,3.4071,11.5877,0.1666,0.7612,3.918,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,EASY,1,313982702,anatomy,0.2007,5.3778,False,False,3.9998,6.4854,0.6167,0.6791,0.256,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,EASY,2,486780082,intensity,0.6272,6.8803,False,False,3.2772,10.6349,0.1047,0.7691,4.603,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,EASY,2,486780082,anatomy,0.6272,5.3553,False,False,4.0181,6.4212,0.6173,0.6795,0.261,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,MEDIUM,0,1019614799,intensity,2.7621,7.3229,False,False,2.7796,10.9949,0.1134,0.7692,4.031,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,MEDIUM,0,1019614799,anatomy,2.7621,5.6029,False,False,4.1496,6.7485,0.6202,0.6838,0.262,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,MEDIUM,1,1041789876,intensity,3.0799,5.6976,False,False,4.4997,6.5665,0.3969,0.7043,4.261,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,MEDIUM,1,1041789876,anatomy,3.0799,6.2945,False,False,4.9249,7.6176,0.6271,0.6781,0.236,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,MEDIUM,2,464957886,intensity,2.7942,12.5287,False,False,6.2706,15.0308,0.0908,0.7992,5.028,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,MEDIUM,2,464957886,anatomy,2.7942,5.5362,False,False,4.0957,6.6618,0.6185,0.6832,0.267,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,HARD,0,42241798,intensity,9.0441,12.4456,False,False,6.2823,14.8603,0.0908,0.7987,4.606,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,HARD,0,42241798,anatomy,9.0441,7.1353,False,True,6.009,8.6518,0.6248,0.6461,0.253,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,HARD,1,268768892,intensity,6.1467,12.4575,False,False,6.2445,14.9375,0.0908,0.7991,5.624,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,HARD,1,268768892,anatomy,6.1467,5.408,False,True,4.0722,6.44,0.6196,0.6832,0.259,False
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,HARD,2,918596082,intensity,7.7888,12.4888,False,False,6.3009,14.9001,0.0908,0.7991,3.92,True
PA004_trial_A_V31-V32,PA004_trial_A,PA004,31,32,0.7687,0.0937,HARD,2,918596082,anatomy,7.7888,5.3495,False,True,4.0112,6.4106,0.6179,0.6797,0.242,False
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,EASY,0,1166894728,intensity,0.7389,5.0886,False,False,5.7865,5.6408,0.5255,0.7924,3.372,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,EASY,0,1166894728,anatomy,0.7389,0.961,True,False,0.6828,0.9322,0.6266,0.6112,0.144,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,EASY,1,1731384782,intensity,0.6845,8.5053,False,False,8.5658,5.0088,0.2931,0.8007,4.73,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,EASY,1,1731384782,anatomy,0.6845,0.9213,True,False,0.6751,0.7737,0.6263,0.6117,0.114,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,EASY,2,1641854743,intensity,0.5604,6.7127,False,False,7.1092,5.1596,0.4511,0.794,5.041,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,EASY,2,1641854743,anatomy,0.5604,3.0101,True,False,0.4769,4.1205,0.6181,0.6265,0.324,False
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,MEDIUM,0,360550673,intensity,2.6538,8.4624,False,False,8.4196,5.0032,0.3131,0.8009,5.245,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,MEDIUM,0,360550673,anatomy,2.6538,6.6419,False,False,0.6914,9.1917,0.6231,0.6406,0.31,False
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,MEDIUM,1,720135418,intensity,3.7187,5.2474,False,False,5.3724,6.3962,0.5155,0.7917,3.669,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,MEDIUM,1,720135418,anatomy,3.7187,1.1055,True,True,0.7035,1.2607,0.6209,0.6094,0.319,False
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,MEDIUM,2,917704068,intensity,2.1859,5.0572,False,False,5.4474,6.0781,0.5133,0.791,3.427,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,MEDIUM,2,917704068,anatomy,2.1859,1.1015,True,True,0.7039,1.2522,0.6209,0.6095,0.326,False
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,HARD,0,1623034439,intensity,3.5779,8.4752,False,False,8.526,5.0466,0.3246,0.8007,3.215,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,HARD,0,1623034439,anatomy,3.5779,0.961,True,True,0.6828,0.9322,0.6266,0.6112,0.156,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,HARD,1,2130839054,intensity,6.7525,8.4304,False,False,8.4226,5.0383,0.3396,0.801,4.272,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,HARD,1,2130839054,anatomy,6.7525,4.6966,True,True,0.477,6.4668,0.6234,0.6266,0.321,False
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,HARD,2,631489670,intensity,4.2312,8.3982,False,False,8.3978,4.9847,0.3389,0.8009,4.879,True
PA005_trial_A_V8-V9,PA005_trial_A,PA005,8,9,0.7857,0.519,HARD,2,631489670,anatomy,4.2312,7.3322,False,False,0.7066,10.1612,0.6216,0.6392,0.337,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,EASY,0,69294569,intensity,0.5852,4.7859,True,False,3.2007,7.8333,0.2511,0.8054,3.946,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,EASY,0,69294569,anatomy,0.5852,3.4924,True,False,1.4131,4.9307,0.6462,0.7029,0.223,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,EASY,1,1974178282,intensity,0.3987,4.8249,True,False,3.2716,7.8939,0.2676,0.8057,3.664,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,EASY,1,1974178282,anatomy,0.3987,3.8855,True,False,1.9674,5.8588,0.6424,0.696,0.218,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,EASY,2,1158527558,intensity,0.6382,4.8827,True,False,3.2255,7.9941,0.2606,0.8054,3.37,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,EASY,2,1158527558,anatomy,0.6382,3.2841,True,False,1.7003,4.3739,0.6368,0.7004,0.233,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,MEDIUM,0,485723112,intensity,2.9083,4.8096,True,False,3.2679,7.8547,0.3205,0.8056,5.101,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,MEDIUM,0,485723112,anatomy,2.9083,3.7285,True,False,0.865,4.8955,0.6457,0.6814,0.22,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,MEDIUM,1,1304372403,intensity,3.2128,4.7687,True,False,3.1449,7.8116,0.2351,0.8057,4.356,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,MEDIUM,1,1304372403,anatomy,3.2128,5.1585,False,False,1.3139,7.0187,0.6462,0.6929,0.227,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,MEDIUM,2,433990409,intensity,3.2529,4.8456,True,False,3.1763,7.9446,0.2332,0.8062,2.77,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,MEDIUM,2,433990409,anatomy,3.2529,2.8289,True,True,1.911,3.1906,0.6613,0.6838,0.219,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,HARD,0,2101646833,intensity,7.2505,4.7799,True,True,3.2064,7.8316,0.2582,0.806,3.024,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,HARD,0,2101646833,anatomy,7.2505,6.0419,False,True,1.533,7.9754,0.6094,0.6238,0.221,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,HARD,1,677076690,intensity,7.3712,5.4561,False,True,4.6986,7.2951,0.1109,0.7862,5.719,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,HARD,1,677076690,anatomy,7.3712,5.6165,False,True,3.8845,6.5453,0.6009,0.7018,0.251,False
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,HARD,2,1360830730,intensity,10.4342,4.8129,True,True,3.2981,7.8801,0.2398,0.8058,4.368,True
PA005_trial_A_V9-V10,PA005_trial_A,PA005,9,10,0.9146,0.5155,HARD,2,1360830730,anatomy,10.4342,11.8184,False,False,7.3759,13.6284,0.641,0.6633,0.205,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,EASY,0,1341034834,intensity,0.4925,4.7753,True,False,1.5639,7.6362,0.5306,0.841,3.464,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,EASY,0,1341034834,anatomy,0.4925,3.9264,True,False,3.9102,3.2665,0.6551,0.6255,0.249,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,EASY,1,1908528160,intensity,0.9899,4.7675,True,False,1.5144,7.642,0.5306,0.8404,2.93,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,EASY,1,1908528160,anatomy,0.9899,6.039,False,False,4.2989,6.9254,0.6375,0.6026,0.255,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,EASY,2,1245333461,intensity,0.154,4.7772,True,False,1.5063,7.623,0.5306,0.8411,3.014,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,EASY,2,1245333461,anatomy,0.154,3.9651,True,False,3.8899,3.3708,0.6595,0.6264,0.243,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,MEDIUM,0,454915621,intensity,2.1985,4.7493,True,False,1.5109,7.6152,0.5306,0.8409,2.839,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,MEDIUM,0,454915621,anatomy,2.1985,3.8913,True,False,3.9336,3.1778,0.659,0.6248,0.246,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,MEDIUM,1,232779818,intensity,2.2599,4.7817,True,False,1.5143,7.6498,0.5306,0.841,3.445,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,MEDIUM,1,232779818,anatomy,2.2599,3.715,True,False,3.993,2.4687,0.659,0.6253,0.249,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,MEDIUM,2,1701998129,intensity,4.3501,4.7043,True,False,1.5879,7.5509,0.5306,0.8408,3.166,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,MEDIUM,2,1701998129,anatomy,4.3501,11.3823,False,False,6.6673,13.88,0.6561,0.6657,0.241,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,HARD,0,926163193,intensity,10.3626,4.7494,True,True,1.538,7.6037,0.5306,0.8409,3.839,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,HARD,0,926163193,anatomy,10.3626,3.7252,True,True,3.999,2.497,0.6595,0.6253,0.251,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,HARD,1,1529410900,intensity,8.2174,4.7315,True,True,1.5346,7.5876,0.5306,0.8411,3.169,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,HARD,1,1529410900,anatomy,8.2174,11.3741,False,False,6.6625,13.8692,0.6561,0.6657,0.253,False
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,HARD,2,132488005,intensity,8.6296,4.7042,True,True,1.5914,7.558,0.5306,0.8409,3.377,True
PA005_trial_A_V10-V11,PA005_trial_A,PA005,10,11,0.9166,0.2656,HARD,2,132488005,anatomy,8.6296,5.0561,False,True,4.8588,5.2308,0.641,0.6057,0.243,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,EASY,0,1202255392,intensity,0.3423,8.88,False,False,5.1476,11.1467,0.2659,0.812,3.896,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,EASY,0,1202255392,anatomy,0.3423,9.9292,False,False,5.2987,12.7201,0.141,0.623,0.224,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,EASY,1,1090598275,intensity,0.318,9.1096,False,False,6.6023,10.4184,0.2365,0.8154,4.194,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,EASY,1,1090598275,anatomy,0.318,5.0039,False,False,3.1303,6.5075,0.1466,0.6174,0.225,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,EASY,2,546926032,intensity,0.4193,8.8154,False,False,5.9057,10.6004,0.2548,0.81,4.526,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,EASY,2,546926032,anatomy,0.4193,10.0646,False,False,5.326,12.9049,0.1417,0.6228,0.136,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,MEDIUM,0,1952091164,intensity,3.2795,12.8212,False,False,11.6018,9.7604,0.1026,0.806,3.845,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,MEDIUM,0,1952091164,anatomy,3.2795,7.2773,False,False,6.5911,6.9542,0.3447,0.6362,0.213,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,MEDIUM,1,1460334049,intensity,4.798,9.2054,False,False,6.7071,10.5673,0.2287,0.815,4.027,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,MEDIUM,1,1460334049,anatomy,4.798,4.4516,True,True,4.6029,2.8807,0.2934,0.6023,0.213,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,MEDIUM,2,1644323512,intensity,3.845,12.8494,False,False,11.6128,9.8592,0.1078,0.8058,4.771,True
